X,y,y_true
0.0,-0.5568500668545628,0.0
0.05025125628140704,-0.30200042761006823,0.12558584807457096
0.10050251256281408,0.41641353569857553,0.25091806850936416
0.15075376884422112,0.9885320586188785,0.37574367398750486
0.20100502512562815,1.0623371809997835,0.4998109562213282
0.2512562814070352,-0.14874598871711542,0.6228701214295758
0.30150753768844224,1.2209353734922985,0.7446739209811188
0.35175879396984927,0.8669582342115326,0.8649782756130502
0.4020100502512563,2.0195511503008,0.9835428916472063
0.45226130653266333,1.670471990917692,1.1001318676493856
0.5025125628140704,0.982269195386884,1.214514289999654
0.5527638190954774,0.41387809444950285,1.3264648158701298
0.6030150753768845,0.9957733701213549,1.4357642421384267
0.6532663316582915,1.1088159203354966,1.5422000588004428
0.7035175879396985,1.399766207240867,1.6455669854853194
0.7537688442211056,2.0843381032534407,1.7456674897180537
0.8040201005025126,1.3357692235293275,1.8423122856213263
0.8542713567839196,2.5104407639193385,1.9353208117974974
0.9045226130653267,1.7595790999587013,2.0245216871842784
0.9547738693467337,2.4582988055299713,2.1097531437332027
1.0050251256281408,2.2418501489965017,2.1908634348185303
1.0552763819095479,1.828713596509231,2.2677112183454926
1.105527638190955,2.7093032376094004,2.3401659135906603
1.155778894472362,2.2326873918496726,2.4081080308735356
1.206030150753769,2.6428438802841416,2.4714294732270625
1.256281407035176,3.0263965005824045,2.5300338093054346
1.306532663316583,2.435338634584523,2.5838365168402095
1.35678391959799,2.4566289054109554,2.632765196030081
1.407035175879397,2.0616171636982212,2.676759752325573
1.4572864321608041,2.701837202330459,2.7157725481471924
1.5075376884422111,2.450332853779325,2.7497685231539966
1.5577889447236182,3.126591360451565,2.7787252827589417
1.6080402010050252,1.7442503255371815,2.8026331546675456
1.6582914572864322,2.2653413391018558,2.8214952132971174
1.7085427135678393,2.8344260336395615,2.835327272014905
1.7587939698492463,2.5075473324177135,2.844157843214763
1.8090452261306533,3.296356767550871,2.848028066333123
1.8592964824120604,3.3427144223765035,2.846991603986013
1.9095477386934674,4.034767883975766,2.8411145064893333
1.9597989949748744,2.7375289356693,2.8304750451044374
2.0100502512562817,3.144352557284974,2.815163514430011
2.0603015075376887,3.074113722884495,2.795282004439144
2.1105527638190957,2.731829091731044,2.770944142737121
2.1608040201005028,2.9132186078978823,2.7422748076906442
2.21105527638191,2.9340887877315818,2.7094098131527415
2.261306532663317,3.648334861207187,2.6724955655793092
2.311557788944724,2.5384159239076998,2.631688694402972
2.361809045226131,2.789235346138916,2.5871556565974188
2.412060301507538,2.2465100513718337,2.5390723164305733
2.462311557788945,2.3240068904981075,2.4876235014675605
2.512562814070352,2.5405951607437167,2.4330025359444267
2.562814070351759,2.108995015420892,2.3754107526906703
2.613065326633166,3.0362379181120307,2.315056984832818
2.663316582914573,2.732532470544769,2.252157038562327
2.71356783919598,1.7137284761151248,2.186933148298878
2.763819095477387,1.7394740481986386,2.119613415624598
2.814070351758794,1.336755844635579,2.050431233405713
2.864321608040201,2.0892305675107563,1.9796246965555109
2.9145728643216082,1.3358550383362011,1.907436000926255
2.9648241206030153,1.8441978354603086,1.8341108318476267
3.0150753768844223,1.1234603993493861,1.7598977438554355
3.0653266331658293,1.6036860475791954,1.6850475331765653
3.1155778894472363,1.8777616622591087,1.609812604554419
3.1658291457286434,2.509314448067452,1.53444633401341
3.2160804020100504,2.154213214238121,1.4592024291713017
3.2663316582914574,1.7572879624028568,1.3843342887143881
3.3165829145728645,1.1580536112410573,1.3100943626526191
3.3668341708542715,1.2303791122439387,1.2367335149698102
3.4170854271356785,0.950586076274102,1.1645003902780235
3.4673366834170856,0.5880916508410388,1.0936407860751034
3.5175879396984926,1.009495284835557,1.0243970321901985
3.5678391959798996,0.2648828116839733,0.9570073789839609
